,Time,Subject,Condition,MotorMapping,Run,FFA,PPA,RH,LH
43416,67,532,Ho,1,2,-0.20063,-0.171031,0.0852013,-0.250915
43417,68,532,Ho,1,2,0.0,0.0,0.0,0.0
43418,69,532,Ho,1,2,0.0,0.0,0.0,0.0
43419,70,532,Ho,1,2,0.0,0.0,0.0,0.0
43420,71,532,Ho,1,2,0.0,0.0,0.0,0.0
43421,72,532,Ho,1,2,0.0,0.0,0.0,0.0
43422,73,532,Ho,1,2,0.0,0.0,0.0,0.0
43423,74,532,Ho,1,2,0.246875,-0.228456,1.38616,0.463361
43424,75,532,Ho,1,2,0.0,0.0,0.0,0.0
43425,76,532,Ho,1,2,0.0,0.0,0.0,0.0
43426,77,532,Ho,1,2,0.0,0.0,0.0,0.0
43427,78,532,Ho,1,2,0.0,0.0,0.0,0.0
43428,79,532,Ho,1,2,0.0,0.0,0.0,0.0
43429,80,532,Ho,1,2,0.202327,-0.529025,0.121398,0.661471
43430,81,532,Ho,1,2,0.0320319,-0.329114,-0.230379,-0.659902
43431,82,532,Ho,1,2,-0.181058,0.0424239,0.0188769,-0.413817
43432,83,532,Ho,1,2,0.0407845,-0.0800578,-0.231892,-0.573788
43433,84,532,Ho,1,2,0.0,0.0,0.0,0.0
43434,85,532,Ho,1,2,0.0,0.0,0.0,0.0
43435,86,532,Ho,1,2,0.174735,0.416249,-0.157857,0.202562
43436,87,532,Ho,1,2,-0.114045,0.33558,-0.208749,-0.491136
43437,88,532,Ho,1,2,0.20221,-0.0801762,-0.0504177,0.33139
43438,89,532,Ho,1,2,0.214216,-0.343118,-0.0819023,-0.251732
43439,90,532,Ho,1,2,0.206037,-0.386352,0.153579,0.628856
43440,91,532,Ho,1,2,-0.0321871,0.134216,0.298061,0.204427
43441,92,532,Ho,1,2,-0.00351494,0.119122,-0.0533824,0.639937
43442,93,532,Ho,1,2,0.102659,0.345968,-0.152517,0.478161
43443,94,532,Ho,1,2,0.228264,0.0788566,-0.128617,0.319985
43444,95,532,Ho,1,2,-0.0109862,0.504089,0.0941834,0.398104
43445,96,532,Ho,1,2,0.0,0.0,0.0,0.0
43446,97,532,Ho,1,2,0.0,0.0,0.0,0.0
43447,98,532,Ho,1,2,-0.0507957,-0.0619361,0.362623,-0.195533
43448,99,532,Ho,1,2,-0.24526,-0.0457081,-0.0829559,-0.598617
43449,100,532,Ho,1,2,-0.510622,-0.424719,0.241308,-0.286914
43450,101,532,Ho,1,2,0.249708,-0.0160081,-0.220152,-0.498217
43451,102,532,Ho,1,2,0.271607,0.105974,0.0170575,-0.356385
43452,1,532,Ho,2,1,-0.143151,0.0527725,0.228066,0.639869
43453,2,532,Ho,2,1,0.467991,-0.272714,-0.216306,0.274727
43454,3,532,Ho,2,1,0.273185,0.118564,-0.0207619,0.111034
43455,4,532,Ho,2,1,-0.51016,0.577224,0.270933,0.244262
43456,5,532,Ho,2,1,-0.152067,0.181682,0.224456,0.202041
43457,6,532,Ho,2,1,0.162517,0.245363,0.193558,0.531547
43458,7,532,Ho,2,1,0.122226,-0.0450693,0.538042,0.0707881
43459,8,532,Ho,2,1,0.0,0.0,0.0,0.0
43460,9,532,Ho,2,1,0.0,0.0,0.0,0.0
43461,10,532,Ho,2,1,-0.26653,0.167657,-0.096315,-0.76037
43462,11,532,Ho,2,1,0.193741,-0.0554025,-0.0682189,-0.513287
43463,12,532,Ho,2,1,-0.337756,0.0581403,-0.233264,-0.681071
43464,13,532,Ho,2,1,-0.11446,-0.283239,-0.594975,-0.366964
43465,14,532,Ho,2,1,0.384205,-0.165391,-0.456249,-0.343549
43466,15,532,Ho,2,1,0.192287,0.223506,-0.524419,-0.218747
43467,16,532,Ho,2,1,-0.0368716,0.108952,-0.321176,-0.374752
43468,17,532,Ho,2,1,0.00920877,0.127969,-0.765273,-0.438864
43469,18,532,Ho,2,1,0.0774929,-0.180705,-0.48913,-0.349201
43470,19,532,Ho,2,1,0.0,0.0,0.0,0.0
43471,20,532,Ho,2,1,0.0,0.0,0.0,0.0
43472,21,532,Ho,2,1,-0.475888,-0.402781,-0.18635,-0.0676597
43473,22,532,Ho,2,1,-0.592114,-0.156559,0.0530181,0.088381
43474,23,532,Ho,2,1,0.276545,-0.122899,-0.234042,0.0354215
43475,24,532,Ho,2,1,-0.00123021,-0.142513,0.198801,0.380898
43476,25,532,Ho,2,1,0.108154,-0.682616,0.16098,0.838199
43477,26,532,Ho,2,1,-0.124741,0.284868,0.826215,0.899142
43478,27,532,Ho,2,1,-0.460385,-0.399205,0.235256,0.346564
43479,28,532,Ho,2,1,0.767226,-0.524476,0.17123,0.353671
43480,29,532,Ho,2,1,-0.421438,-0.529942,0.845391,0.332753
43481,30,532,Ho,2,1,0.0183513,-0.0698369,1.39821,0.749441
43482,31,532,Ho,2,1,-0.169145,0.0444324,0.054182,-0.197943
43483,32,532,Ho,2,1,-0.0916164,0.383149,0.103598,0.216713
43484,33,532,Ho,2,1,0.170792,-0.0686162,-0.0100509,-0.273414
43485,34,532,Ho,2,1,0.353418,0.0738482,0.0887363,0.0627371
43486,35,532,Ho,2,1,0.385494,-0.0379991,0.24539,-0.248653
43487,36,532,Ho,2,1,0.693169,-0.0211313,0.125454,-0.23985
43488,37,532,Ho,2,1,0.1976,-0.0446458,0.030587,-0.479576
43489,38,532,Ho,2,1,0.0491824,0.131321,-0.0491809,-0.496618
43490,39,532,Ho,2,1,0.0930771,0.298071,0.152824,-0.452799
43491,40,532,Ho,2,1,0.147633,0.605523,-0.214573,-0.551012
43492,41,532,Ho,2,1,0.0430061,0.408979,-0.486611,-0.346584
43493,42,532,Ho,2,1,-0.224101,0.185563,-0.215271,-0.411662
43494,43,532,Ho,2,1,0.0,0.0,0.0,0.0
43495,44,532,Ho,2,1,0.0,0.0,0.0,0.0
43496,45,532,Ho,2,1,0.0,0.0,0.0,0.0
43497,46,532,Ho,2,1,0.0,0.0,0.0,0.0
43498,47,532,Ho,2,1,-0.310606,-0.010996,-0.296411,-0.247034
43499,48,532,Ho,2,1,-0.649479,0.0607048,-0.219547,-0.102865
43500,49,532,Ho,2,1,-0.652195,-0.161986,0.238161,0.0968724
43501,50,532,Ho,2,1,-0.388847,-0.145226,0.0997113,-0.228323
43502,51,532,Ho,2,1,0.127392,0.0719668,-0.332997,0.0578864
43503,52,532,Ho,2,1,0.312372,-0.087867,-0.0399198,0.102358
43504,53,532,Ho,2,1,-0.0654647,-0.278543,-0.206131,0.331791
43505,54,532,Ho,2,1,0.43681,-0.185812,-0.46997,0.466618
43506,55,532,Ho,2,1,0.190384,-0.0246314,-0.522627,0.216719
43507,56,532,Ho,2,1,-0.0375356,-0.0071959,-0.00609393,0.566841
43508,57,532,Ho,2,1,-0.284105,-0.0712558,0.00399944,0.308969
43509,58,532,Ho,2,1,-0.149964,0.250981,-0.316698,-0.151018
43510,59,532,Ho,2,1,0.0615456,0.297881,-0.396215,-0.389545
43511,60,532,Ho,2,1,-0.300518,-0.139924,0.199591,0.202893
43512,61,532,Ho,2,1,-0.0323955,-0.187093,0.996011,0.649466
43513,62,532,Ho,2,1,0.0947202,0.375219,-0.111711,-0.260634
43514,63,532,Ho,2,1,0.00656764,0.300797,0.235939,0.184824
43515,64,532,Ho,2,1,-0.0599834,0.424751,0.246371,-0.0929597
43516,65,532,Ho,2,1,0.137336,0.276079,-0.0398149,0.0843973
43517,66,532,Ho,2,1,-0.151599,0.225637,0.547147,0.18952
43518,67,532,Ho,2,1,0.289702,-0.0686845,0.0292998,-0.421832
43519,68,532,Ho,2,1,-0.0784301,-0.0933876,-0.291085,-0.504751
43520,69,532,Ho,2,1,0.303488,-0.2924,0.23086,-0.0987893
43521,70,532,Ho,2,1,0.0,0.0,0.0,0.0
43522,71,532,Ho,2,1,0.0,0.0,0.0,0.0
43523,72,532,Ho,2,1,0.0,0.0,0.0,0.0
43524,73,532,Ho,2,1,-0.0643043,0.19594,0.425133,0.432629
43525,74,532,Ho,2,1,-0.420176,-0.0185534,-0.62076,-0.193648
43526,75,532,Ho,2,1,-0.0799493,-0.269849,-0.00745075,-0.278213
43527,76,532,Ho,2,1,0.025132,0.173797,-0.556733,-0.151048
43528,77,532,Ho,2,1,0.16208,-0.371321,0.0200384,0.00657658
43529,78,532,Ho,2,1,-0.17439,-0.334324,0.156954,0.378724
43530,79,532,Ho,2,1,0.057242,-0.0978626,-0.0750271,0.331881
43531,80,532,Ho,2,1,0.561943,0.163841,-0.604581,-0.385675
43532,81,532,Ho,2,1,0.413053,-0.04912,0.457624,0.262003
43533,82,532,Ho,2,1,0.033337,0.047931,-0.0136148,0.765999
43534,83,532,Ho,2,1,-0.48623,0.199712,-0.0184624,0.233656
43535,84,532,Ho,2,1,-0.0805388,-0.115426,0.178917,0.484401
43536,85,532,Ho,2,1,-0.0895659,0.131979,-0.0538266,0.56156
43537,86,532,Ho,2,1,0.26312,-0.117768,-0.480376,-0.346534
43538,87,532,Ho,2,1,0.237458,0.0857062,-0.33103,-0.050019
43539,88,532,Ho,2,1,0.589725,-0.159522,0.0357004,-0.343379
43540,89,532,Ho,2,1,-0.0332178,-0.0819646,0.554471,0.0695409
43541,90,532,Ho,2,1,-0.0172474,-0.192999,1.08716,0.267961
43542,91,532,Ho,2,1,-0.278892,0.218814,0.140896,-0.290252
43543,92,532,Ho,2,1,0.191291,-0.0277145,-0.329345,-0.539277
43544,93,532,Ho,2,1,-0.0252319,-0.11039,-0.158525,-0.50443
43545,94,532,Ho,2,1,-0.134289,0.203685,-0.394748,-0.689924
43546,95,532,Ho,2,1,-0.114532,0.0133063,-0.226216,0.114093
43547,96,532,Ho,2,1,-0.263497,-0.0571104,-0.0530281,0.133109
43548,97,532,Ho,2,1,0.0,0.0,0.0,0.0
43549,98,532,Ho,2,1,0.0,0.0,0.0,0.0
43550,99,532,Ho,2,1,0.0,0.0,0.0,0.0
43551,100,532,Ho,2,1,0.0,0.0,0.0,0.0
43552,101,532,Ho,2,1,-0.117577,0.0212844,0.0614106,0.0792447
43553,102,532,Ho,2,1,-0.0187884,-0.0529273,0.26479,0.124009
43554,1,532,Ho,2,2,-0.367307,0.750117,0.478391,-0.579168
43555,2,532,Ho,2,2,0.00928243,0.143324,-0.213621,-0.667044
43556,3,532,Ho,2,2,0.312891,-0.214218,-0.0826717,-0.406822
43557,4,532,Ho,2,2,0.327645,0.100238,-0.161279,-0.0254038
43558,5,532,Ho,2,2,-0.140142,0.164988,0.337673,0.481106
43559,6,532,Ho,2,2,-0.282252,0.0523103,0.0150983,-0.0738587
43560,7,532,Ho,2,2,-0.0905917,0.178926,0.160076,0.705816
43561,8,532,Ho,2,2,0.0162306,-0.512703,-0.186326,0.217713
43562,9,532,Ho,2,2,-0.416845,-0.173897,-0.351753,0.327609
43563,10,532,Ho,2,2,-0.0600868,0.0369517,-0.609943,-0.137605
43564,11,532,Ho,2,2,0.263858,-0.156029,-0.295276,-0.146487
43565,12,532,Ho,2,2,0.0454102,-0.822725,0.249378,-0.323623
43566,13,532,Ho,2,2,-0.20551,-0.733539,0.192687,0.400198
43567,14,532,Ho,2,2,0.0,0.0,0.0,0.0
43568,15,532,Ho,2,2,0.0,0.0,0.0,0.0
43569,16,532,Ho,2,2,0.0,0.0,0.0,0.0
43570,17,532,Ho,2,2,-0.237551,-0.369774,-0.164216,0.22342
43571,18,532,Ho,2,2,-0.467713,-0.671686,-0.120183,0.178333
43572,19,532,Ho,2,2,0.0,0.0,0.0,0.0
43573,20,532,Ho,2,2,0.0,0.0,0.0,0.0
43574,21,532,Ho,2,2,0.342259,-0.0491397,0.259477,0.136626
43575,22,532,Ho,2,2,0.361211,0.172013,0.396863,0.0315818
43576,23,532,Ho,2,2,0.183644,0.0384827,-0.165884,0.0779087
43577,24,532,Ho,2,2,-0.433398,0.33659,0.0174163,-0.353894
43578,25,532,Ho,2,2,0.0952665,0.608109,0.640537,0.347751
43579,26,532,Ho,2,2,-0.183019,1.13543,1.01312,0.199024
43580,27,532,Ho,2,2,0.0,0.0,0.0,0.0
43581,28,532,Ho,2,2,0.0,0.0,0.0,0.0
43582,29,532,Ho,2,2,0.0,0.0,0.0,0.0
43583,30,532,Ho,2,2,0.0,0.0,0.0,0.0
43584,31,532,Ho,2,2,0.351332,-0.477788,-0.392226,-0.254614
43585,32,532,Ho,2,2,0.59448,-0.0815017,-0.412258,-0.144946
43586,33,532,Ho,2,2,0.166692,0.0138668,0.431831,-0.262388
43587,34,532,Ho,2,2,0.0,0.0,0.0,0.0
43588,35,532,Ho,2,2,0.0,0.0,0.0,0.0
43589,36,532,Ho,2,2,0.0828694,0.164078,0.344973,-0.0631798
43590,37,532,Ho,2,2,0.324148,0.312169,-0.047638,0.35221
43591,38,532,Ho,2,2,0.391468,-0.157617,-0.551466,-0.317669
43592,39,532,Ho,2,2,0.116945,0.060603,-0.208538,0.223238
43593,40,532,Ho,2,2,-0.0238494,0.0476545,-0.291223,-0.325622
43594,41,532,Ho,2,2,0.16178,0.282171,-0.228402,0.514048
43595,42,532,Ho,2,2,0.245964,-0.0616752,0.0598793,0.309112
43596,43,532,Ho,2,2,0.142177,0.294236,-0.640938,-0.163494
43597,44,532,Ho,2,2,0.344632,-0.154742,0.353967,0.318033
43598,45,532,Ho,2,2,0.0911302,-0.340091,-0.180744,0.0868193
43599,46,532,Ho,2,2,0.313618,-0.345385,-0.24424,-0.338849
43600,47,532,Ho,2,2,0.0,0.0,0.0,0.0
43601,48,532,Ho,2,2,0.0,0.0,0.0,0.0
43602,49,532,Ho,2,2,-0.00614488,0.0446985,0.117731,0.193716
43603,50,532,Ho,2,2,-0.250393,0.35575,-0.000948032,-0.253367
43604,51,532,Ho,2,2,-0.151139,0.382619,-0.224106,-0.0347052
43605,52,532,Ho,2,2,-0.360884,0.773456,-0.0639007,-0.165913
43606,53,532,Ho,2,2,-0.21864,0.677837,-0.383789,-0.445036
43607,54,532,Ho,2,2,-0.570131,0.291183,-0.422064,-0.692423
43608,55,532,Ho,2,2,0.12249,-0.53534,-0.228226,-0.088315
43609,56,532,Ho,2,2,-0.401047,-0.155796,0.239676,0.0397711
43610,57,532,Ho,2,2,-0.393682,0.0693489,0.31581,0.240464
43611,58,532,Ho,2,2,-0.395357,-0.142154,0.384292,0.200614
43612,59,532,Ho,2,2,-0.0924538,-0.0202079,0.605111,-0.099017
43613,60,532,Ho,2,2,0.795219,0.191895,-0.132623,0.277614
43614,61,532,Ho,2,2,-0.253296,-0.0849273,0.457473,0.411978
43615,62,532,Ho,2,2,0.204428,0.849404,-0.169413,0.242343
43616,63,532,Ho,2,2,-0.40387,0.0550951,0.124189,0.392509
43617,64,532,Ho,2,2,-0.048758,-0.0702137,-0.257605,0.470073
43618,65,532,Ho,2,2,-0.00811569,0.0985277,-0.234584,-0.104458
43619,66,532,Ho,2,2,0.0656576,-0.309805,-0.148706,0.145833
43620,67,532,Ho,2,2,-0.540504,-0.255432,0.255301,-0.0310673
43621,68,532,Ho,2,2,-0.574895,-0.108424,0.216444,-0.129387
43622,69,532,Ho,2,2,0.0,0.0,0.0,0.0
43623,70,532,Ho,2,2,0.0,0.0,0.0,0.0
43624,71,532,Ho,2,2,0.808463,0.299172,-0.301756,-0.212492
43625,72,532,Ho,2,2,0.0,0.0,0.0,0.0
43626,73,532,Ho,2,2,0.0,0.0,0.0,0.0
43627,74,532,Ho,2,2,0.0,0.0,0.0,0.0
43628,75,532,Ho,2,2,-0.0895178,-0.0635652,0.125811,0.307884
43629,76,532,Ho,2,2,-0.512645,-0.132442,0.371178,-0.025015
43630,77,532,Ho,2,2,0.0557179,-0.903222,0.0902142,-0.179111
43631,78,532,Ho,2,2,0.270524,-0.757704,-0.110498,-0.281648
43632,79,532,Ho,2,2,0.568428,-0.679325,0.155344,-0.427062
43633,80,532,Ho,2,2,0.41478,-0.528762,0.101625,-0.221594
43634,81,532,Ho,2,2,-0.278487,-0.0166193,0.0790815,-0.1802
43635,82,532,Ho,2,2,0.0,0.0,0.0,0.0
43636,83,532,Ho,2,2,0.0,0.0,0.0,0.0
43637,84,532,Ho,2,2,0.0,0.0,0.0,0.0
43638,85,532,Ho,2,2,0.0818482,-0.23879,0.447468,-0.190716
43639,86,532,Ho,2,2,-0.00862031,-0.328006,0.329952,0.0692436
43640,87,532,Ho,2,2,-0.10167,-0.399116,0.260834,0.217976
43641,88,532,Ho,2,2,-0.539523,0.0718981,-0.503459,-0.483959
43642,89,532,Ho,2,2,-0.00145396,-0.00114895,-0.577746,-0.482223
43643,90,532,Ho,2,2,0.529364,0.279193,-0.471222,-0.33024
43644,91,532,Ho,2,2,-0.25243,0.0743781,0.0431474,0.160022
43645,92,532,Ho,2,2,-0.224913,0.200493,-0.342847,-0.0116027
43646,93,532,Ho,2,2,0.0,0.0,0.0,0.0
43647,94,532,Ho,2,2,0.0,0.0,0.0,0.0
43648,95,532,Ho,2,2,0.0,0.0,0.0,0.0
43649,96,532,Ho,2,2,-0.224683,0.283432,0.695261,0.0609541
43650,97,532,Ho,2,2,-0.290773,0.437335,0.297848,-0.127783
43651,98,532,Ho,2,2,-0.16081,0.210984,0.00541433,-0.132876
43652,99,532,Ho,2,2,-0.062871,0.0642426,0.0706754,0.433123
43653,100,532,Ho,2,2,0.341143,0.45499,-0.0891365,0.574103
43654,101,532,Ho,2,2,0.455833,-0.143722,-0.490364,0.13042
43655,102,532,Ho,2,2,0.327146,0.139045,-0.0394289,0.215689
43656,1,532,Hp,1,1,0.0974478,-0.0725888,0.214123,-0.398409
43657,2,532,Hp,1,1,0.00885701,-0.348746,-0.167002,0.0944148
43658,3,532,Hp,1,1,0.196172,-0.0262516,0.21748,-0.467271
43659,4,532,Hp,1,1,0.0,0.0,0.0,0.0
43660,5,532,Hp,1,1,0.0,0.0,0.0,0.0
43661,6,532,Hp,1,1,0.0,0.0,0.0,0.0
43662,7,532,Hp,1,1,0.0,0.0,0.0,0.0
43663,8,532,Hp,1,1,0.0,0.0,0.0,0.0
43664,9,532,Hp,1,1,0.144782,-0.121485,-0.623693,-0.605259
43665,10,532,Hp,1,1,-0.413462,0.062823,-0.299202,0.300393
43666,11,532,Hp,1,1,0.0662531,-0.237548,-0.0464228,0.327142
43667,12,532,Hp,1,1,-0.250302,-0.170812,0.704579,0.258178
43668,13,532,Hp,1,1,-0.281104,0.640159,-0.198704,-0.269625
43669,14,532,Hp,1,1,0.0,0.0,0.0,0.0
43670,15,532,Hp,1,1,0.0,0.0,0.0,0.0
43671,16,532,Hp,1,1,0.0,0.0,0.0,0.0
43672,17,532,Hp,1,1,0.0,0.0,0.0,0.0
43673,18,532,Hp,1,1,0.253656,0.0355153,0.145413,0.116439
43674,19,532,Hp,1,1,-0.347345,-0.136178,0.269434,0.103058
43675,20,532,Hp,1,1,-0.0871031,0.0222683,0.572424,0.436559
43676,21,532,Hp,1,1,0.0,0.0,0.0,0.0
43677,22,532,Hp,1,1,0.0,0.0,0.0,0.0
43678,23,532,Hp,1,1,0.0,0.0,0.0,0.0
43679,24,532,Hp,1,1,0.0,0.0,0.0,0.0
43680,25,532,Hp,1,1,0.0720929,-0.00400355,-0.253542,0.227397
43681,26,532,Hp,1,1,-0.0700261,-0.22109,-0.021445,0.00731523
43682,27,532,Hp,1,1,-0.332548,0.326881,0.324928,-0.0268439
43683,28,532,Hp,1,1,0.223102,0.915746,-0.335586,-0.138202
43684,29,532,Hp,1,1,0.311938,0.551718,0.0151146,0.455044
43685,30,532,Hp,1,1,0.364467,0.0760759,-0.101356,0.0976642
43686,31,532,Hp,1,1,0.304053,0.0159363,-0.346473,0.042616
43687,32,532,Hp,1,1,0.553016,-0.23955,-0.151123,0.307811
43688,33,532,Hp,1,1,0.276963,-0.289502,-0.753458,0.532299
43689,34,532,Hp,1,1,0.0,0.0,0.0,0.0
43690,35,532,Hp,1,1,0.0,0.0,0.0,0.0
43691,36,532,Hp,1,1,0.0361163,-0.146934,0.555207,0.776928
43692,37,532,Hp,1,1,-0.364181,-0.0101602,0.395082,-0.0120506
43693,38,532,Hp,1,1,0.271138,-0.144708,0.083134,0.197908
43694,39,532,Hp,1,1,0.0184501,-0.548303,-0.178876,0.406365
43695,40,532,Hp,1,1,-0.512484,-0.179098,-0.0923825,0.848051
43696,41,532,Hp,1,1,-0.0241309,-0.238314,0.0634873,-0.173277
43697,42,532,Hp,1,1,0.392646,-0.331192,-0.161081,-0.205261
43698,43,532,Hp,1,1,-0.30494,0.0506467,-0.172797,-0.154459
43699,44,532,Hp,1,1,-0.441306,0.129645,-0.287831,-0.401708
43700,45,532,Hp,1,1,-0.250818,0.377331,0.101607,-0.271111
43701,46,532,Hp,1,1,-0.0689251,0.612842,0.120328,-0.000562825
43702,47,532,Hp,1,1,-0.137697,0.762938,-0.0885835,-0.221812
43703,48,532,Hp,1,1,0.115201,0.535552,-0.107917,-0.768717
43704,49,532,Hp,1,1,0.269538,-0.216755,-0.386036,-0.93235
43705,50,532,Hp,1,1,-0.484929,-0.0448122,-0.384226,-0.911782
43706,51,532,Hp,1,1,-0.00675881,-0.0426085,-0.619977,-1.30046
43707,52,532,Hp,1,1,0.220626,-0.19081,-0.163074,-0.677547
43708,53,532,Hp,1,1,0.184913,0.201449,-0.052655,-0.200311
43709,54,532,Hp,1,1,0.232653,-0.32537,0.244722,0.283883
43710,55,532,Hp,1,1,-0.109197,-0.019173,0.733108,0.166202
43711,56,532,Hp,1,1,-0.43669,-0.107774,0.625998,0.317007
43712,57,532,Hp,1,1,0.0848122,-0.236542,0.620027,0.349539
43713,58,532,Hp,1,1,0.172858,-0.458373,0.864822,0.246791
43714,59,532,Hp,1,1,0.0454868,-0.132345,-0.00412237,-0.115113
43715,60,532,Hp,1,1,-0.485855,0.192645,0.0838961,0.556292
43716,61,532,Hp,1,1,0.0,0.0,0.0,0.0
43717,62,532,Hp,1,1,0.0,0.0,0.0,0.0
43718,63,532,Hp,1,1,0.874513,0.020573,-0.765979,0.422083
43719,64,532,Hp,1,1,0.128073,-0.388183,-0.389097,-0.0936821
43720,65,532,Hp,1,1,-0.114512,-0.0760688,-0.322466,-0.0324857
43721,66,532,Hp,1,1,0.0,0.0,0.0,0.0
43722,67,532,Hp,1,1,0.0,0.0,0.0,0.0
43723,68,532,Hp,1,1,-0.586669,-0.275604,0.734999,0.156718
43724,69,532,Hp,1,1,0.0,0.0,0.0,0.0
43725,70,532,Hp,1,1,0.0,0.0,0.0,0.0
43726,71,532,Hp,1,1,0.0,0.0,0.0,0.0
43727,72,532,Hp,1,1,-0.0586861,-0.127207,0.250008,-0.263158
43728,73,532,Hp,1,1,0.0,0.0,0.0,0.0
43729,74,532,Hp,1,1,0.0,0.0,0.0,0.0
43730,75,532,Hp,1,1,0.0,0.0,0.0,0.0
43731,76,532,Hp,1,1,-0.406174,0.176808,0.615034,-0.496929
43732,77,532,Hp,1,1,0.0,0.0,0.0,0.0
43733,78,532,Hp,1,1,0.0,0.0,0.0,0.0
43734,79,532,Hp,1,1,0.0,0.0,0.0,0.0
43735,80,532,Hp,1,1,0.0731756,0.166204,-0.538568,0.29353
43736,81,532,Hp,1,1,0.0647022,0.0404619,0.0402051,0.188165
43737,82,532,Hp,1,1,-0.0598009,0.173775,0.102431,-0.151003
43738,83,532,Hp,1,1,0.373674,-0.127385,0.131,0.191429
43739,84,532,Hp,1,1,0.156406,-0.232603,0.620887,0.332915
43740,85,532,Hp,1,1,-0.392247,-0.253374,0.310806,0.584639
43741,86,532,Hp,1,1,0.0260393,-0.273597,-0.0235915,0.462726
43742,87,532,Hp,1,1,-0.0873386,0.221171,-0.382316,-0.115736
43743,88,532,Hp,1,1,0.136655,0.0302314,-0.345084,0.184164
43744,89,532,Hp,1,1,0.304856,0.293701,-0.444634,0.0218121
43745,90,532,Hp,1,1,0.528385,0.152593,-0.268668,-0.174656
43746,91,532,Hp,1,1,0.391602,0.222388,-0.273739,0.0409288
43747,92,532,Hp,1,1,0.0396617,0.412208,-0.0741056,-0.492384
43748,93,532,Hp,1,1,0.110653,-0.262762,-0.375862,-0.24964
43749,94,532,Hp,1,1,-0.242117,-0.118556,-0.095493,0.102022
43750,95,532,Hp,1,1,-0.575032,-0.00981312,-0.684446,0.124789
43751,96,532,Hp,1,1,0.0,0.0,0.0,0.0
43752,97,532,Hp,1,1,0.0,0.0,0.0,0.0
43753,98,532,Hp,1,1,0.0,0.0,0.0,0.0
43754,99,532,Hp,1,1,0.0,0.0,0.0,0.0
43755,100,532,Hp,1,1,0.0,0.0,0.0,0.0
43756,101,532,Hp,1,1,-0.342569,-0.381691,0.481929,-0.407926
43757,102,532,Hp,1,1,0.149317,0.347585,0.7394,0.16851
43758,1,532,Hp,1,2,-0.526344,0.144699,0.295991,-0.29368
43759,2,532,Hp,1,2,0.384953,0.186428,0.18508,-0.577105
43760,3,532,Hp,1,2,0.106796,0.286556,-0.427656,0.0380957
43761,4,532,Hp,1,2,0.234778,-0.13585,-0.418229,-0.5956
43762,5,532,Hp,1,2,0.107245,-0.0399206,0.248477,0.173396
43763,6,532,Hp,1,2,0.237074,0.227609,0.234306,-0.00428162
43764,7,532,Hp,1,2,0.0177893,0.32411,0.0628096,0.365633
43765,8,532,Hp,1,2,-0.280316,-0.251731,-0.0417313,0.349743
43766,9,532,Hp,1,2,-0.169403,-0.341635,-0.0402212,0.515199
43767,10,532,Hp,1,2,-0.081298,-0.180489,-0.264451,0.42647
43768,11,532,Hp,1,2,-0.625944,0.0842582,-0.619057,0.312106
43769,12,532,Hp,1,2,-0.286377,-0.364299,-0.537805,-0.0334078
43770,13,532,Hp,1,2,0.0553862,-0.545731,0.157143,0.0148911
43771,14,532,Hp,1,2,0.328188,-0.16743,0.263224,-0.365958
43772,15,532,Hp,1,2,-0.154847,0.305641,-0.261077,-0.290732
43773,16,532,Hp,1,2,0.0,0.0,0.0,0.0
43774,17,532,Hp,1,2,0.0,0.0,0.0,0.0
43775,18,532,Hp,1,2,0.0,0.0,0.0,0.0
43776,19,532,Hp,1,2,0.180932,-0.150335,1.48583,0.141827
43777,20,532,Hp,1,2,0.0,0.0,0.0,0.0
43778,21,532,Hp,1,2,0.0,0.0,0.0,0.0
43779,22,532,Hp,1,2,0.0,0.0,0.0,0.0
43780,23,532,Hp,1,2,0.0,0.0,0.0,0.0
43781,24,532,Hp,1,2,0.0,0.0,0.0,0.0
43782,25,532,Hp,1,2,0.0,0.0,0.0,0.0
43783,26,532,Hp,1,2,0.392971,-0.0419854,0.253395,0.0147725
43784,27,532,Hp,1,2,-0.00626672,0.651776,1.33092,0.191913
43785,28,532,Hp,1,2,0.0778647,0.000400399,0.0032045,-0.960963
43786,29,532,Hp,1,2,0.684654,-0.165026,-0.387848,-0.471249
43787,30,532,Hp,1,2,-0.102378,-0.186411,-0.534609,-0.483524
43788,31,532,Hp,1,2,-0.144264,-0.239249,-0.0596308,-0.53457
43789,32,532,Hp,1,2,0.0,0.0,0.0,0.0
43790,33,532,Hp,1,2,0.0,0.0,0.0,0.0
43791,34,532,Hp,1,2,0.0,0.0,0.0,0.0
43792,35,532,Hp,1,2,0.216531,0.165353,-0.249518,1.11605
43793,36,532,Hp,1,2,-0.484506,0.162376,-0.918864,0.67273
43794,37,532,Hp,1,2,0.0,0.0,0.0,0.0
43795,38,532,Hp,1,2,0.0,0.0,0.0,0.0
43796,39,532,Hp,1,2,0.0412936,0.053564,-0.497655,0.712756
43797,40,532,Hp,1,2,0.0,0.0,0.0,0.0
43798,41,532,Hp,1,2,0.0,0.0,0.0,0.0
43799,42,532,Hp,1,2,-0.412004,0.294118,0.343335,0.759933
43800,43,532,Hp,1,2,0.155482,0.0832354,0.261888,0.176807
43801,44,532,Hp,1,2,0.791788,-0.068949,-0.138141,0.196998
43802,45,532,Hp,1,2,0.168831,0.283363,0.0382209,-0.353156
